pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
2720,4778,margherita_l,3,10-01-2024,17:06:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
2721,4778,pepperoni_s,1,10-01-2024,17:06:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2722,4779,hawaiian_m,2,28-01-2024,20:32:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
2723,4779,pepperoni_s,3,28-01-2024,20:32:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2724,4779,pepperoni_s,2,28-01-2024,20:32:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2725,4779,pepperoni_l,2,28-01-2024,20:32:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2726,4779,veggie_l,3,28-01-2024,20:32:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2727,4780,bbq_ckn_l,2,19-01-2024,20:52:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2728,4780,veggie_m,1,19-01-2024,20:52:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2729,4780,hawaiian_m,1,19-01-2024,20:52:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2730,4781,hawaiian_l,1,30-01-2024,14:44:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2731,4781,pepperoni_m,3,30-01-2024,14:44:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2732,4781,pepperoni_s,2,30-01-2024,14:44:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2733,4781,bbq_ckn_l,2,30-01-2024,14:44:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2734,4782,hawaiian_m,1,06-01-2024,17:49:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2735,4782,hawaiian_m,1,06-01-2024,17:49:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2736,4783,bbq_ckn_m,1,05-01-2024,12:57:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2737,4783,margherita_m,1,05-01-2024,12:57:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
2738,4783,hawaiian_s,1,05-01-2024,12:57:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
2739,4783,bbq_ckn_s,1,05-01-2024,12:57:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2740,4783,bbq_ckn_l,1,05-01-2024,12:57:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2741,4784,pepperoni_s,1,08-01-2024,20:27:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2742,4784,pepperoni_m,1,08-01-2024,20:27:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2743,4784,hawaiian_l,1,08-01-2024,20:27:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2744,4785,pepperoni_m,2,11-01-2024,12:53:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2745,4785,pepperoni_m,2,11-01-2024,12:53:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2746,4785,pepperoni_l,3,11-01-2024,12:53:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2747,4785,veggie_l,1,11-01-2024,12:53:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2748,4786,pepperoni_s,1,29-01-2024,13:27:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2749,4787,bbq_ckn_m,3,23-01-2024,17:27:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2750,4787,veggie_l,1,23-01-2024,17:27:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2751,4787,hawaiian_l,3,23-01-2024,17:27:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2752,4787,pepperoni_l,2,23-01-2024,17:27:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2753,4787,pepperoni_m,1,23-01-2024,17:27:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2754,4788,pepperoni_l,3,28-01-2024,15:46:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2755,4789,hawaiian_m,3,24-01-2024,14:34:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2756,4789,margherita_s,1,24-01-2024,14:34:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
2757,4789,margherita_m,3,24-01-2024,14:34:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2758,4789,margherita_m,2,24-01-2024,14:34:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
2759,4790,bbq_ckn_l,2,06-01-2024,18:55:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2760,4790,margherita_l,2,06-01-2024,18:55:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
2761,4790,veggie_m,2,06-01-2024,18:55:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2762,4790,margherita_m,3,06-01-2024,18:55:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2763,4790,margherita_l,1,06-01-2024,18:55:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
2764,4791,pepperoni_m,1,29-01-2024,14:44:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2765,4791,veggie_s,2,29-01-2024,14:44:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2766,4792,pepperoni_m,2,19-01-2024,17:26:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2767,4792,margherita_s,1,19-01-2024,17:26:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
2768,4792,hawaiian_m,2,19-01-2024,17:26:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
2769,4792,margherita_m,1,19-01-2024,17:26:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
2770,4793,margherita_l,2,15-01-2024,11:42:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
2771,4793,veggie_m,2,15-01-2024,11:42:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2772,4793,veggie_m,2,15-01-2024,11:42:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2773,4793,veggie_m,2,15-01-2024,11:42:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2774,4793,veggie_s,1,15-01-2024,11:42:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2775,4794,hawaiian_m,1,09-01-2024,14:59:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2776,4794,bbq_ckn_l,3,09-01-2024,14:59:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2777,4794,margherita_l,1,09-01-2024,14:59:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
2778,4794,bbq_ckn_s,1,09-01-2024,14:59:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2779,4795,hawaiian_l,1,12-01-2024,12:13:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2780,4796,bbq_ckn_m,2,22-01-2024,14:21:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2781,4796,bbq_ckn_s,3,22-01-2024,14:21:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2782,4796,margherita_s,3,22-01-2024,14:21:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
2783,4797,bbq_ckn_s,2,30-01-2024,20:16:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2784,4797,bbq_ckn_m,2,30-01-2024,20:16:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2785,4797,veggie_l,3,30-01-2024,20:16:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2786,4797,hawaiian_m,3,30-01-2024,20:16:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2787,4797,margherita_s,2,30-01-2024,20:16:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2788,4797,pepperoni_s,3,30-01-2024,20:16:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2789,4798,pepperoni_l,3,16-01-2024,14:34:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2790,4798,margherita_m,3,16-01-2024,14:34:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2791,4798,veggie_m,1,16-01-2024,14:34:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2792,4798,bbq_ckn_s,2,16-01-2024,14:34:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2793,4798,veggie_s,2,16-01-2024,14:34:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2794,4798,veggie_l,1,16-01-2024,14:34:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2795,4799,pepperoni_m,3,19-01-2024,13:22:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2796,4799,hawaiian_m,3,19-01-2024,13:22:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2797,4799,bbq_ckn_m,1,19-01-2024,13:22:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2798,4800,veggie_l,3,22-01-2024,18:15:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2799,4800,bbq_ckn_m,3,22-01-2024,18:15:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2800,4800,hawaiian_l,1,22-01-2024,18:15:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2801,4800,pepperoni_s,2,22-01-2024,18:15:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2802,4801,veggie_m,1,28-01-2024,20:47:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2803,4801,veggie_s,3,28-01-2024,20:47:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2804,4801,veggie_s,2,28-01-2024,20:47:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2805,4801,hawaiian_m,3,28-01-2024,20:47:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2806,4801,veggie_l,2,28-01-2024,20:47:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2807,4802,margherita_s,1,04-01-2024,13:55:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
2808,4803,pepperoni_s,1,01-01-2024,19:20:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2809,4803,veggie_m,1,01-01-2024,19:20:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2810,4803,pepperoni_m,3,01-01-2024,19:20:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2811,4803,margherita_s,2,01-01-2024,19:20:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2812,4803,hawaiian_m,3,01-01-2024,19:20:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2813,4803,hawaiian_s,2,01-01-2024,19:20:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
2814,4804,hawaiian_s,3,06-01-2024,17:40:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2815,4804,veggie_m,3,06-01-2024,17:40:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2816,4804,hawaiian_m,1,06-01-2024,17:40:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2817,4804,pepperoni_s,2,06-01-2024,17:40:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2818,4805,margherita_l,2,06-01-2024,19:06:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
2819,4805,margherita_s,3,06-01-2024,19:06:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
2820,4805,veggie_m,1,06-01-2024,19:06:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2821,4805,hawaiian_s,2,06-01-2024,19:06:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
2822,4806,pepperoni_l,2,20-01-2024,17:48:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2823,4807,veggie_l,1,15-01-2024,19:22:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2824,4807,hawaiian_m,3,15-01-2024,19:22:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2825,4807,veggie_m,3,15-01-2024,19:22:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2826,4807,bbq_ckn_m,3,15-01-2024,19:22:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2827,4807,pepperoni_m,1,15-01-2024,19:22:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2828,4808,veggie_l,1,15-01-2024,18:22:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2829,4808,margherita_s,2,15-01-2024,18:22:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2830,4809,pepperoni_m,3,08-01-2024,11:44:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2831,4809,margherita_m,3,08-01-2024,11:44:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2832,4809,hawaiian_l,3,08-01-2024,11:44:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2833,4809,pepperoni_m,2,08-01-2024,11:44:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2834,4809,margherita_s,2,08-01-2024,11:44:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2835,4809,hawaiian_s,3,08-01-2024,11:44:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2836,4810,pepperoni_m,1,15-01-2024,17:59:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2837,4810,margherita_s,2,15-01-2024,17:59:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2838,4810,hawaiian_s,3,15-01-2024,17:59:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2839,4811,bbq_ckn_l,2,13-01-2024,18:52:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2840,4811,pepperoni_m,1,13-01-2024,18:52:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2841,4811,hawaiian_m,1,13-01-2024,18:52:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2842,4811,pepperoni_m,3,13-01-2024,18:52:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2843,4811,veggie_m,2,13-01-2024,18:52:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2844,4811,hawaiian_s,3,13-01-2024,18:52:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2845,4812,veggie_s,2,23-01-2024,15:08:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2846,4812,bbq_ckn_s,1,23-01-2024,15:08:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2847,4812,hawaiian_l,1,23-01-2024,15:08:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2848,4812,pepperoni_m,1,23-01-2024,15:08:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2849,4812,margherita_l,2,23-01-2024,15:08:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
2850,4812,pepperoni_s,3,23-01-2024,15:08:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2851,4813,veggie_m,1,05-01-2024,15:39:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2852,4814,margherita_s,2,29-01-2024,11:35:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2853,4814,hawaiian_l,3,29-01-2024,11:35:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2854,4815,bbq_ckn_m,1,13-01-2024,12:45:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2855,4815,margherita_s,1,13-01-2024,12:45:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
2856,4815,veggie_s,1,13-01-2024,12:45:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2857,4815,bbq_ckn_s,1,13-01-2024,12:45:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2858,4815,hawaiian_s,2,13-01-2024,12:45:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
2859,4815,hawaiian_s,2,13-01-2024,12:45:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
2860,4816,hawaiian_l,1,08-01-2024,12:04:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
2861,4816,pepperoni_s,2,08-01-2024,12:04:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2862,4817,bbq_ckn_m,3,27-01-2024,12:50:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2863,4817,pepperoni_l,1,27-01-2024,12:50:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2864,4817,margherita_m,2,27-01-2024,12:50:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
2865,4817,hawaiian_s,1,27-01-2024,12:50:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
2866,4817,hawaiian_m,2,27-01-2024,12:50:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
2867,4818,bbq_ckn_s,2,13-01-2024,11:15:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2868,4818,pepperoni_m,1,13-01-2024,11:15:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2869,4819,margherita_m,1,21-01-2024,15:45:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
2870,4820,bbq_ckn_l,2,14-01-2024,14:43:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2871,4821,margherita_s,2,26-01-2024,20:09:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2872,4822,veggie_l,3,21-01-2024,16:32:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2873,4823,bbq_ckn_l,2,06-01-2024,16:40:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2874,4823,hawaiian_m,1,06-01-2024,16:40:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2875,4824,veggie_l,3,15-01-2024,20:59:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2876,4824,pepperoni_l,3,15-01-2024,20:59:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2877,4824,hawaiian_s,1,15-01-2024,20:59:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
2878,4824,margherita_s,2,15-01-2024,20:59:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2879,4824,pepperoni_l,2,15-01-2024,20:59:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2880,4825,pepperoni_m,2,02-01-2024,12:21:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2881,4825,bbq_ckn_s,1,02-01-2024,12:21:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2882,4826,hawaiian_s,3,21-01-2024,14:29:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2883,4826,margherita_m,3,21-01-2024,14:29:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2884,4826,bbq_ckn_s,2,21-01-2024,14:29:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2885,4826,bbq_ckn_l,1,21-01-2024,14:29:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2886,4827,bbq_ckn_s,1,21-01-2024,18:04:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2887,4827,bbq_ckn_m,1,21-01-2024,18:04:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2888,4827,pepperoni_l,1,21-01-2024,18:04:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2889,4827,pepperoni_l,3,21-01-2024,18:04:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2890,4827,pepperoni_l,2,21-01-2024,18:04:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2891,4828,veggie_l,1,06-01-2024,16:29:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2892,4828,hawaiian_m,1,06-01-2024,16:29:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2893,4828,pepperoni_s,3,06-01-2024,16:29:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2894,4828,pepperoni_s,1,06-01-2024,16:29:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2895,4828,hawaiian_s,3,06-01-2024,16:29:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
2896,4829,margherita_s,2,08-01-2024,14:29:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
2897,4829,veggie_m,1,08-01-2024,14:29:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2898,4829,pepperoni_s,2,08-01-2024,14:29:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2899,4829,pepperoni_l,1,08-01-2024,14:29:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
2900,4829,bbq_ckn_m,3,08-01-2024,14:29:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2901,4830,veggie_s,2,09-01-2024,14:26:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2902,4830,veggie_m,1,09-01-2024,14:26:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2903,4830,veggie_m,2,09-01-2024,14:26:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2904,4830,margherita_l,3,09-01-2024,14:26:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
2905,4831,veggie_s,2,27-01-2024,13:39:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2906,4831,veggie_s,2,27-01-2024,13:39:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2907,4831,margherita_l,1,27-01-2024,13:39:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
2908,4831,margherita_l,1,27-01-2024,13:39:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
2909,4832,bbq_ckn_m,2,15-01-2024,17:29:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2910,4832,veggie_l,3,15-01-2024,17:29:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2911,4832,veggie_s,2,15-01-2024,17:29:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2912,4833,pepperoni_s,1,07-01-2024,19:00:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2913,4833,hawaiian_l,3,07-01-2024,19:00:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2914,4834,veggie_m,2,16-01-2024,17:23:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2915,4834,bbq_ckn_m,2,16-01-2024,17:23:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2916,4834,bbq_ckn_l,3,16-01-2024,17:23:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2917,4834,hawaiian_m,1,16-01-2024,17:23:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
2918,4834,hawaiian_m,3,16-01-2024,17:23:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2919,4834,pepperoni_s,2,16-01-2024,17:23:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2920,4835,veggie_l,3,17-01-2024,16:56:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2921,4835,bbq_ckn_l,1,17-01-2024,16:56:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2922,4835,veggie_m,3,17-01-2024,16:56:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2923,4836,hawaiian_m,3,16-01-2024,15:08:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
2924,4836,hawaiian_l,3,16-01-2024,15:08:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2925,4837,margherita_m,3,09-01-2024,13:31:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
2926,4837,pepperoni_m,1,09-01-2024,13:31:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2927,4837,margherita_l,3,09-01-2024,13:31:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
2928,4837,pepperoni_s,1,09-01-2024,13:31:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2929,4837,hawaiian_l,3,09-01-2024,13:31:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
2930,4837,veggie_m,3,09-01-2024,13:31:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2931,4838,pepperoni_m,1,17-01-2024,12:22:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
2932,4838,veggie_m,3,17-01-2024,12:22:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2933,4838,bbq_ckn_l,3,17-01-2024,12:22:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2934,4838,veggie_l,2,17-01-2024,12:22:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2935,4838,veggie_l,1,17-01-2024,12:22:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2936,4839,bbq_ckn_s,2,25-01-2024,20:46:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2937,4840,veggie_l,2,30-01-2024,14:34:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2938,4840,hawaiian_s,2,30-01-2024,14:34:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
2939,4840,hawaiian_s,1,30-01-2024,14:34:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
2940,4840,veggie_l,2,30-01-2024,14:34:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
2941,4840,bbq_ckn_l,2,30-01-2024,14:34:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
2942,4840,pepperoni_s,2,30-01-2024,14:34:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
2943,4841,veggie_s,3,07-01-2024,13:17:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
